LayerID,IRIs,Space,Topic,Style,Discard,State
263875,"http://sweetontology.net/realmLandCoastal/CoastalRegion,http://sweetontology.net/realm/Ocean,http://sweetontology.net/realmOceanFloor/OceanFloor,http://sweetontology.net/realmHydroBody/Estuary,http://sweetontology.net/propChemical/ChemicalOxygenDemand,http://sweetontology.net/stateRealm/Benthic,http://sweetontology.net/matrBiomass/Wood",Global/North America/United States,"Geology,Water,Weather",Choloplethic Method,0,2022.08.04 15:59:40
263877,"http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/realm/Ocean,http://sweetontology.net/stateRealm/Oceanic,http://sweetontology.net/humanTechReadiness/Technology,http://sweetontology.net/realmLandCoastal/CoastalRegion,http://sweetontology.net/realmLandCoastal/Shoreline,http://sweetontology.net/procWave/Echo,http://sweetontology.net/realmHydroBody/Estuary,http://sweetontology.net/propSpaceHeight/Topography,http://sweetontology.net/realmBiolBiome/Terrain",Global/North America/United States,"Geology,Water,Weather",Choloplethic Method,0,2022.08.04 16:03:01
263879,"http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/realmLandCoastal/CoastalRegion,http://sweetontology.net/realmLandCoastal/Shoreline,http://sweetontology.net/realm/Ocean,http://sweetontology.net/humanTechReadiness/Technology,http://sweetontology.net/propSpaceHeight/Topography,http://sweetontology.net/realmHydroBody/Estuary",Global/North America/United States,"Geology,Water,Weather",Choloplethic Method,0,2022.08.04 16:03:18
263881,"http://sweetontology.net/realm/Ocean,http://sweetontology.net/realmLandCoastal/CoastalRegion,http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/realmLandCoastal/Shoreline,http://sweetontology.net/realmLandCoastal/Shoreline,http://sweetontology.net/humanTechReadiness/Technology,http://sweetontology.net/prop/Metric,http://sweetontology.net/stateRealm/Atmospheric,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmHydroBody/Bay",Global/North America/United States,"Geology,Water",Choloplethic Method,0,2022.08.04 16:03:53
263884,"http://sweetontology.net/realmHydroBody/Lake,http://sweetontology.net/realmHydroBody/River,http://sweetontology.net/stateTimeGeologic/Quaternary,http://sweetontology.net/matrSediment/Sediment,http://sweetontology.net/matrBiomass/Wood",Global/North America/United States,"Geology,Water",Quality Base Method,0,2022.08.04 16:04:58
264477,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/propFunction/Variance,http://sweetontology.net/propChemical/Moisture",Global,Agriculture,Choloplethic Method,0,2022.08.04 16:05:18
264493,http://sweetontology.net/prop/Measure,Global,"Water,Weather",Choloplethic Method,0,2022.08.04 16:05:22
264511,"http://sweetontology.net/propChemical/Moisture,http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/propOrdinal/Quality",Global,Agriculture,Choloplethic Method,0,2022.08.04 16:05:29
264536,"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/realmHydroBody/SeaSurface",Global/Europe/Spain,"Climate,Water,Weather",Choloplethic Method,0,2022.07.29 14:25:10
264802,"http://sweetontology.net/matrFacility/Airport,http://sweetontology.net/matrFacility/Facility,http://sweetontology.net/matrFacility/Runway,http://sweetontology.net/humanTransportation/Flight",Global,Health,Point Symbol Method,0,2022.08.04 16:06:15
264810,"http://sweetontology.net/realm/Ocean,http://sweetontology.net/realmHydroBody/BodyOfWater",Global,"Climate,Water,Weather",Area Method,0,2022.07.29 14:25:59
264814,"http://sweetontology.net/matrPlant/Tree,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/matrPlant/Evergreen,http://sweetontology.net/stateOrdinal/Transitional",Global/North America/United States,Agriculture,Area Method,0,2022.08.04 16:06:32
276070,"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/propSpaceThickness/Evapotranspiration,http://sweetontology.net/propFraction/Humidity,http://sweetontology.net/realmLandOrographic/Ridge,http://sweetontology.net/stateTimeFrequency/Annual,http://sweetontology.net/propSpaceThickness/Precipitation,http://sweetontology.net/humanKnowledgeDomain/Ecology",Global,"Agriculture,Climate,Energy",Quality Base Method,0,2022.08.04 16:07:05
276074,"http://sweetontology.net/realmBiolBiome/Biome,http://sweetontology.net/humanJurisdiction/Province,http://sweetontology.net/humanKnowledgeDomain/Ecology,http://sweetontology.net/propCategorical/Classification",Global,Ecosystem,Quality Base Method,0,2022.08.04 16:07:19
276078,"http://sweetontology.net/humanJurisdiction/Province,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/propCategorical/Classification",Global,Ecosystem,Quality Base Method,0,2022.08.04 16:10:10
276080,"http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/humanJurisdiction/Country,http://sweetontology.net/stateSpaceScale/RegionalScale",Global/Africa,Agriculture,Area Method,0,2022.08.04 16:10:19
276092,"http://sweetontology.net/matrPlant/Crop,http://sweetontology.net/phenAtmoPrecipitation/Rainfall,http://sweetontology.net/humanDecision/Evaluation,http://sweetontology.net/humanResearch/Analysis",Global,Agriculture,Quality Base Method,0,2022.08.04 16:10:40
276100,"http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/phenEcology/Diversity,http://sweetontology.net/realmBiolBiome/Biota",Global,Ecosystem,Choloplethic Method,0,2022.08.04 16:10:55
276104,"http://sweetontology.net/realmGeol/Core,http://sweetontology.net/realmBiolBiome/Biota,http://sweetontology.net/matrElement/Carbon,http://sweetontology.net/phenEcology/Diversity",Global,Ecosystem,Choloplethic Method,0,2022.08.04 16:15:44
276106,"http://sweetontology.net/realmHydroBody/BodyOfWater,http://sweetontology.net/realmHydroBody/River",Global,Water,Area Method,0,2022.07.29 14:35:16
276116,"http://sweetontology.net/realmHydroBody/BodyOfWater,http://sweetontology.net/realmHydroBody/River",Global,"Ecosystem,Water",Area Method,0,2022.07.29 14:36:53
276136,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/matrElement/Carbon",Global,"Climate,Ecosystem",Choloplethic Method,0,2022.08.04 16:16:22
276138,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/realmHydroBody/BodyOfWater",Global,"Agriculture,Weather",Choloplethic Method,0,2022.08.04 16:19:52
276140,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/realmHydroBody/BodyOfWater",Global,"Climate,Weather",Choloplethic Method,0,2022.08.04 16:20:15
276160,"http://sweetontology.net/realmHydroBody/River,http://sweetontology.net/realmHydroBody/BodyOfWater",Global,"Geology,Water",Line Symbol Method,0,2022.07.29 14:39:32
276166,"http://sweetontology.net/humanTransportation/Transportation,http://sweetontology.net/human/Mapping",Global/Asia/Afghanistan,"Geology,Health","Line Symbol Method,Area Method",0,2022.08.04 16:20:28
276174,"http://sweetontology.net/phenAtmoPrecipitation/Rainfall,http://sweetontology.net/matrPlant/Crop,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/humanDecision/Evaluation",Global,Agriculture,Choloplethic Method,0,2022.08.04 16:20:47
276178,"http://sweetontology.net/matrPlant/Crop,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/phenAtmoPrecipitation/Rainfall",Global,Agriculture,Choloplethic Method,0,2022.07.29 14:42:24
276192,"http://sweetontology.net/humanJurisdiction/Country,http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/realmLandCoastal/CoastalRegion",Global,Geology,Area Method,0,2022.08.04 16:25:26
276202,"http://sweetontology.net/humanJurisdiction/Country,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/matrSediment/Soil",Global,Geology,Area Method,0,2022.07.29 14:43:41
276214,"http://sweetontology.net/humanJurisdiction/Country,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/matrSediment/Soil",Global,Geology,Area Method,0,2022.07.29 14:43:49
276217,"http://sweetontology.net/realm/Land,http://sweetontology.net/phenAtmoPrecipitation/Rainfall,http://sweetontology.net/matrPlant/Crop,http://sweetontology.net/stateOrdinal/Intermediate",Global,Agriculture,Choloplethic Method,0,2022.08.04 17:07:50
276224,"http://sweetontology.net/humanJurisdiction/Country,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/matrSediment/Soil",Global,Geology,Area Method,0,2022.07.29 14:45:28
276227,"http://sweetontology.net/matrAerosol/Grain,http://sweetontology.net/matrPlant/Crop,http://sweetontology.net/phenAtmoPrecipitation/Rainfall",Global,Agriculture,Choloplethic Method,0,2022.07.29 14:46:14
276231,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/stateSpaceConfiguration/Projection",Global,Agriculture,Quality Base Method,0,2022.08.04 17:08:03
276233,"http://sweetontology.net/matrAnimal/Human,http://sweetontology.net/humanCommerce/Development,http://sweetontology.net/humanJurisdiction/Country",Global,Agriculture,Choloplethic Method,0,2022.08.04 17:20:19
276243,"http://sweetontology.net/humanJurisdiction/Country,http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/stateRoleGeographic/Boundary",Global,Geology,Area Method,0,2022.07.29 14:47:57
276251,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/realmBiolBiome/Terrain",Global,Agriculture,Quality Base Method,0,2022.08.04 17:20:33
276255,"http://sweetontology.net/matrPlant/Crop,http://sweetontology.net/phenAtmoPrecipitation/Rainfall",Global,Agriculture,Choloplethic Method,0,2022.07.29 14:48:18
276258,"http://sweetontology.net/humanJurisdiction/Country,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/matrSediment/Soil",Global,Geology,Area Method,0,2022.07.29 14:48:43
276260,"http://sweetontology.net/matrPlant/Crop,http://sweetontology.net/phenAtmoPrecipitation/Rainfall",Global,Agriculture,Choloplethic Method,0,2022.07.29 14:49:05
276265,http://sweetontology.net/realmBiolBiome/Pasture,Global,Agriculture,Choloplethic Method,0,2022.07.29 14:55:02
276268,"http://sweetontology.net/humanJurisdiction/Country,http://sweetontology.net/stateRoleGeographic/Boundary",Global,Geology,Area Method,0,2022.07.29 14:55:08
276271,"http://sweetontology.net/matrAerosol/Grain,http://sweetontology.net/matrPlant/Crop,http://sweetontology.net/humanCommerce/Production,http://sweetontology.net/phenAtmoPrecipitation/Rainfall",Global,Agriculture,Choloplethic Method,0,2022.07.29 14:55:23
276292,"http://sweetontology.net/matrAnimal/Livestock,http://sweetontology.net/humanCommerce/Production",Global,Agriculture,Quality Base Method,0,2022.08.04 17:29:18
276304,"http://sweetontology.net/matrFacility/Habitat,http://sweetontology.net/human/Mapping",Global/Africa/Sudan,Agriculture,Quality Base Method,0,2022.08.04 17:29:22
276315,http://sweetontology.net/matrFacility/Fishery,Global,Agriculture,Choloplethic Method,0,2022.07.29 14:57:12
276321,"http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/realmBiolBiome/Fishery",Global,Agriculture,Area Method,0,2022.08.04 17:30:18
276335,"http://sweetontology.net/stateRole/Surplus,http://sweetontology.net/matrAnimal/Poultry,http://sweetontology.net/stateSystem/Deficit",Global,Agriculture,Quality Base Method,0,2022.08.04 17:31:00
276340,"http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/realmBiolBiome/Fishery",Global,Agriculture,Area Method,0,2022.08.04 17:31:12
276350,http://sweetontology.net/matrFacility/Facility,Global/Oceania/Australia,Agriculture,Quality Base Method,0,2022.08.04 17:40:25
276392,"http://sweetontology.net/matrBiomass/Fertilizer,http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/realmHydroBody/Pond,http://sweetontology.net/humanAgriculture/Aquaculture,http://sweetontology.net/matrAnimal/Livestock,http://sweetontology.net/matrFacility/Farm,http://sweetontology.net/realmBiolBiome/Fishery",Global/Africa/Algeria,"Agriculture,Biodiversity,Water",Choloplethic Method,0,2022.08.04 17:42:16
276412,"http://sweetontology.net/stateRoleGeographic/Commercial,http://sweetontology.net/matrFacility/Farm,http://sweetontology.net/humanAgriculture/Aquaculture,http://sweetontology.net/matrBiomass/Fertilizer,http://sweetontology.net/matrAnimal/Livestock,http://sweetontology.net/realmBiolBiome/Fishery",Global/Africa/Algeria,"Agriculture,Water",Quality Base Method,0,2022.08.04 17:43:30
276432,"http://sweetontology.net/humanAgriculture/Aquaculture,http://sweetontology.net/matrFacility/Farm,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/realmBiolBiome/Fishery,http://sweetontology.net/propCategorical/Classification",Global/Africa,Health,Area Method,0,2022.08.04 17:44:54
276452,"http://sweetontology.net/matrPlant/Crop,http://sweetontology.net/matrIndustrial/Product,http://sweetontology.net/matrFacility/Farm,http://sweetontology.net/humanAgriculture/Fishing,http://sweetontology.net/propMassFlux/Productivity,http://sweetontology.net/humanAgriculture/Aquaculture,http://sweetontology.net/realmBiolBiome/Fishery",Global/Africa,Agriculture,Quality Base Method,0,2022.08.04 18:36:22
276486,"http://sweetontology.net/propChemical/Moisture,http://sweetontology.net/matrSediment/Soil",Global,Agriculture,Choloplethic Method,0,2022.07.29 15:08:45
276514,"http://sweetontology.net/phenAtmoPrecipitation/Rainfall,http://sweetontology.net/realm/Land,http://sweetontology.net/matrPlant/Crop,http://sweetontology.net/humanDecision/Evaluation,http://sweetontology.net/humanCommerce/Management",Global,Agriculture,Quality Base Method,0,2022.08.04 18:36:35
277728,http://sweetontology.net/matrFacility/Base,Global/Europe/Belgium/Wallonie,Ecosystem,Area Method,0,2022.07.29 15:10:19
277734,http://sweetontology.net/matrFacility/Base,Global/Europe/Belgium/Wallonie,Geology,Area Method,0,2022.08.04 18:36:45
277783,"http://sweetontology.net/matrFacility/Facility,http://sweetontology.net/propEnergy/ThermalEnergy,http://sweetontology.net/propTemperature/Temperature",Global/North America/United States/Iowa,"Geology,Health",Point Symbol Method,0,2022.08.04 18:52:59
277785,"http://sweetontology.net/matrFacility/Facility,http://sweetontology.net/humanResearch/Project",Global/North America/United States/Massachusetts,Health,Point Symbol Method,0,2022.07.29 15:12:30
277789,"http://sweetontology.net/matrEquipment/Well,http://sweetontology.net/humanResearch/Observation,http://sweetontology.net/stateSpaceConfiguration/Bottom",Global/North America/United States/Michigan,Energy,Point Symbol Method,0,2022.08.04 18:53:12
277791,"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/humanCommerce/Construction,http://sweetontology.net/realmClimateZone/Dfb,http://sweetontology.net/stateThermodynamic/Hot,http://sweetontology.net/stateRoleTrust/Uncertainty",Global/North America/United States/Missouri,"Climate,Health",Point Symbol Method,0,2022.08.04 18:53:32
277793,"http://sweetontology.net/phenEnergy/Geothermal,http://sweetontology.net/matrEquipment/Well,http://sweetontology.net/realmClimateZone/Dfb",Global/North America/United States/Missouri,Health,Point Symbol Method,0,2022.08.04 18:54:27
277795,"http://sweetontology.net/phenAtmo/Thermal,http://sweetontology.net/propConductivity/Conductivity",Global/North America/United States/New Jersey,"Climate,Health",Point Symbol Method,0,2022.08.04 18:54:48
277797,"http://sweetontology.net/matrEquipment/Well,http://sweetontology.net/stateVisibility/Transparent,http://sweetontology.net/realmLandCoastal/Island",Global/North America/United States/Rhode Island,Geology,Point Symbol Method,0,2022.08.04 18:56:13
277809,"http://sweetontology.net/realmGeol/Bedrock,http://sweetontology.net/realmLandFluvial/Valley,http://sweetontology.net/realmLandTectonic/Plate",Global/North America/United States,Geology,Quality Base Method,0,2022.08.04 18:56:20
